54544	南投縣	埔里鎮	一新二巷	全
54552	南投縣	埔里鎮	七賢一街	全
54552	南投縣	埔里鎮	七賢二街	全
54557	南投縣	埔里鎮	九成街	全
54543	南投縣	埔里鎮	九江街	全
54560	南投縣	埔里鎮	九芎路	全
54559	南投縣	埔里鎮	八股路	全
54542	南投縣	埔里鎮	八德路	全
54553	南投縣	埔里鎮	力行路	全
54543	南投縣	埔里鎮	三民路	全
54546	南投縣	埔里鎮	三勰路	連  14號以下
54545	南投縣	埔里鎮	三勰路	連  14之   1號以上
54548	南投縣	埔里鎮	下湳巷	全
54545	南投縣	埔里鎮	大同一巷	全
54545	南投縣	埔里鎮	大同一街	全
54545	南投縣	埔里鎮	大同街	全
54551	南投縣	埔里鎮	大成一巷	全
54551	南投縣	埔里鎮	大成二巷	全
54551	南投縣	埔里鎮	大成三巷	全
54551	南投縣	埔里鎮	大成五巷	全
54545	南投縣	埔里鎮	大成巷	全
54558	南投縣	埔里鎮	大坑巷	全
54545	南投縣	埔里鎮	大城巷	全
54545	南投縣	埔里鎮	大城路	全
54561	南投縣	埔里鎮	大學路	全
54560	南投縣	埔里鎮	大湳路	全
54547	南投縣	埔里鎮	中山一路	全
54551	南投縣	埔里鎮	中山三路	全
54560	南投縣	埔里鎮	中山路１段	單 353號以下
54541	南投縣	埔里鎮	中山路１段	單 355號至 473號
54560	南投縣	埔里鎮	中山路１段	雙 254號以下
54541	南投縣	埔里鎮	中山路１段	雙 256號至 400號
54554	南投縣	埔里鎮	中山路２段	單 295號以下
54556	南投縣	埔里鎮	中山路２段	單 297號至 423號
54554	南投縣	埔里鎮	中山路２段	雙 316號以下
54556	南投縣	埔里鎮	中山路２段	雙 318號至 442號
54551	南投縣	埔里鎮	中山路３段	全
54546	南投縣	埔里鎮	中山路４段	全
54552	南投縣	埔里鎮	中心巷	全
54552	南投縣	埔里鎮	中心路	全
54544	南投縣	埔里鎮	中台路	全
54555	南投縣	埔里鎮	中正一路	連  33號以下
54542	南投縣	埔里鎮	中正一路	連  38號以上
54555	南投縣	埔里鎮	中正二路	單  89號以下
54542	南投縣	埔里鎮	中正二路	單 117號以上
54555	南投縣	埔里鎮	中正二路	雙  68號以下
54542	南投縣	埔里鎮	中正二路	雙  80號以上
54555	南投縣	埔里鎮	中正三路	單 123號以下
54542	南投縣	埔里鎮	中正三路	單 135號以上
54555	南投縣	埔里鎮	中正三路	雙 116號以下
54542	南投縣	埔里鎮	中正三路	雙 130號以上
54555	南投縣	埔里鎮	中正四路	全
54550	南投縣	埔里鎮	中正路	單 371號以下
54544	南投縣	埔里鎮	中正路	單 373號以上
54550	南投縣	埔里鎮	中正路	雙 374號以下
54544	南投縣	埔里鎮	中正路	雙 376號以上
54559	南投縣	埔里鎮	中成路	全
54549	南投縣	埔里鎮	中華路	單  25號以下
54553	南投縣	埔里鎮	中華路	單  27號至 105號
54554	南投縣	埔里鎮	中華路	單 171號至 317號
54549	南投縣	埔里鎮	中華路	雙  98號以下
54553	南投縣	埔里鎮	中華路	雙 100號至 170號
54554	南投縣	埔里鎮	中華路	雙 172號至 310號
54542	南投縣	埔里鎮	仁愛路	全
54558	南投縣	埔里鎮	內埔路	全
54554	南投縣	埔里鎮	六合北路	全
54554	南投縣	埔里鎮	六合路	全
54557	南投縣	埔里鎮	公園巷	全
54557	南投縣	埔里鎮	公園路	全
54556	南投縣	埔里鎮	公誠一街	全
54556	南投縣	埔里鎮	公誠二街	全
54556	南投縣	埔里鎮	公誠三街	全
54556	南投縣	埔里鎮	公誠五街	全
54556	南投縣	埔里鎮	公誠六街	全
54551	南投縣	埔里鎮	公誠路	全
54559	南投縣	埔里鎮	公館路	全
