97047	花蓮縣	花蓮市	一心街	全
97049	花蓮縣	花蓮市	三民街	全
97043	花蓮縣	花蓮市	上海街	全
97049	花蓮縣	花蓮市	大同街	全
97047	花蓮縣	花蓮市	大禹街	全
97048	花蓮縣	花蓮市	大廈街	全
97048	花蓮縣	花蓮市	中山路	單 169號以下
97047	花蓮縣	花蓮市	中山路	單 171號至 307號
97053	花蓮縣	花蓮市	中山路	單 309號至 549號
97054	花蓮縣	花蓮市	中山路	單 551號至 665號
97073	花蓮縣	花蓮市	中山路	單 667號至 763號
97071	花蓮縣	花蓮市	中山路	單 765號以上
97048	花蓮縣	花蓮市	中山路	雙 140號以下
97049	花蓮縣	花蓮市	中山路	雙 142號至 186號
97050	花蓮縣	花蓮市	中山路	雙 188號至 392號
97054	花蓮縣	花蓮市	中山路	雙 394號至 476號
97073	花蓮縣	花蓮市	中山路	雙 478號以上
97071	花蓮縣	花蓮市	中山路１段	全
97078	花蓮縣	花蓮市	中山路２段	全
97071	花蓮縣	花蓮市	中央路３段	單 625號至 699號
97004	花蓮縣	花蓮市	中央路３段	　 701號
97071	花蓮縣	花蓮市	中央路３段	單 703號至 705號
97002	花蓮縣	花蓮市	中央路３段	　 707號
97071	花蓮縣	花蓮市	中央路３段	單 709號以上
97071	花蓮縣	花蓮市	中央路３段	雙 656號以上
97071	花蓮縣	花蓮市	中央路４段	全
97062	花蓮縣	花蓮市	中正新村	全
97075	花蓮縣	花蓮市	中正路	單 205號以下
97045	花蓮縣	花蓮市	中正路	單 207號至 523號
97061	花蓮縣	花蓮市	中正路	單 525號以上
97041	花蓮縣	花蓮市	中正路	雙 164號以下
97043	花蓮縣	花蓮市	中正路	雙 166號至 376號
97041	花蓮縣	花蓮市	中正路	雙 378號至 492號
97061	花蓮縣	花蓮市	中正路	雙 494號以上
97042	花蓮縣	花蓮市	中和街	單 121號以下
97051	花蓮縣	花蓮市	中和街	單 123號以上
97042	花蓮縣	花蓮市	中和街	雙 156號以下
