72270	台南市	佳里區	下部	全
72266	台南市	佳里區	子良廟	全
72243	台南市	佳里區	中山路	全
72251	台南市	佳里區	中和街	全
72245	台南市	佳里區	中興街	全
72259	台南市	佳里區	仁愛路	全
72242	台南市	佳里區	六合街	全
72242	台南市	佳里區	六安	全
72242	台南市	佳里區	六安街	全
72242	台南市	佳里區	六順路	全
72258	台南市	佳里區	公園路	全
72267	台南市	佳里區	文化西路	全
72253	台南市	佳里區	文化路	全
72261	台南市	佳里區	北頭洋	全
72244	台南市	佳里區	四安街	全
72246	台南市	佳里區	四維一街	全
72246	台南市	佳里區	四維二街	全
72246	台南市	佳里區	四維三街	全
72269	台南市	佳里區	外渡頭	全
72246	台南市	佳里區	平等東街	全
72248	台南市	佳里區	平等街	全
72253	台南市	佳里區	民生街	全
72256	台南市	佳里區	民安	全
72253	台南市	佳里區	民權街	全
72253	台南市	佳里區	民權路	全
72257	台南市	佳里區	光明街	全
72257	台南市	佳里區	光復路	全
72247	台南市	佳里區	光華街	全
72257	台南市	佳里區	同心街	全
72256	台南市	佳里區	同安寮	全
72258	台南市	佳里區	安北路	全
72247	台南市	佳里區	安西	全
72247	台南市	佳里區	安西路	全
72259	台南市	佳里區	安南路	全
72259	台南市	佳里區	成功路	全
72248	台南市	佳里區	自由街	全
72257	台南市	佳里區	育善街	全
72241	台南市	佳里區	佳北路	全
72267	台南市	佳里區	佳安中街	全
72267	台南市	佳里區	佳安北街	全
72267	台南市	佳里區	佳安西路	全
72267	台南市	佳里區	佳安東路	全
72267	台南市	佳里區	佳安南路	全
72247	台南市	佳里區	佳西路	全
72263	台南市	佳里區	佳里興	連 220號以下
72262	台南市	佳里區	佳里興	連 221號至 380號
72263	台南市	佳里區	佳里興	連 381號以上
72243	台南市	佳里區	佳東路	全
72245	台南市	佳里區	佳南路	全
72260	台南市	佳里區	和平街	全
72241	台南市	佳里區	延平路	全
72243	台南市	佳里區	忠仁	全
72244	台南市	佳里區	忠仁街	全
72252	台南市	佳里區	忠孝東路	全
72255	台南市	佳里區	忠孝路	全
72268	台南市	佳里區	東勢寮	全
72244	台南市	佳里區	東寧	全
72258	台南市	佳里區	林園街	全
72251	台南市	佳里區	長安街	全
72255	台南市	佳里區	青年街	全
72249	台南市	佳里區	信義一街	全
72249	台南市	佳里區	信義二街	全
72260	台南市	佳里區	南勢街	全
72250	台南市	佳里區	建中街	全
72245	台南市	佳里區	建南	全
72249	台南市	佳里區	建南街	全
72266	台南市	佳里區	後庄	全
72268	台南市	佳里區	埔頂	全
72261	台南市	佳里區	海澄	全
72250	台南市	佳里區	崇德街	全
72246	台南市	佳里區	祥和一街	全
72246	台南市	佳里區	祥和二街	全
72246	台南市	佳里區	祥和三街	全
72246	台南市	佳里區	祥和五街	全
72269	台南市	佳里區	蚶寮	全
72242	台南市	佳里區	許竹圍	全
72270	台南市	佳里區	頂部	全
72245	台南市	佳里區	勝利路	全
72248	台南市	佳里區	博愛東街	全
72248	台南市	佳里區	博愛街	全
72260	台南市	佳里區	復興路	全
72268	台南市	佳里區	港墘	全
72261	台南市	佳里區	番子寮	全
72261	台南市	佳里區	萊竿寮	全
72266	台南市	佳里區	菜寮	全
72252	台南市	佳里區	進學路	全
72256	台南市	佳里區	黃竹圍	全
72269	台南市	佳里區	塭子內	全
72254	台南市	佳里區	新生東路	全
72254	台南市	佳里區	新生路	全
72256	台南市	佳里區	新宅	全
72265	台南市	佳里區	溪州	全
72243	台南市	佳里區	義民街	全
72266	台南市	佳里區	潭墘	全
72250	台南市	佳里區	興中街	全
72264	台南市	佳里區	營頂	全
72246	台南市	佳里區	鎮山	全
72245	台南市	佳里區	鎮山街	全
72263	台南市	佳里區	蘇厝寮	全
