26946	宜蘭縣	冬山鄉	九分一路	連 150號以下
26949	宜蘭縣	冬山鄉	九分一路	連 151號以上
26946	宜蘭縣	冬山鄉	九分二路	全
26946	宜蘭縣	冬山鄉	九分三路	全
26946	宜蘭縣	冬山鄉	九分路	全
26947	宜蘭縣	冬山鄉	二塹路	全
26946	宜蘭縣	冬山鄉	八仙一路	連 107號以下
26949	宜蘭縣	冬山鄉	八仙一路	連 108號以上
26946	宜蘭縣	冬山鄉	八仙二路	連  95號以下
26949	宜蘭縣	冬山鄉	八仙二路	連  96號以上
26946	宜蘭縣	冬山鄉	八仙三路	連  58號以下
26949	宜蘭縣	冬山鄉	八仙三路	連  59號以上
26946	宜蘭縣	冬山鄉	八仙五路	連  79號以下
26949	宜蘭縣	冬山鄉	八仙五路	連  80號以上
26946	宜蘭縣	冬山鄉	八仙路	連  70號以下
26949	宜蘭縣	冬山鄉	八仙路	連  71號以上
26948	宜蘭縣	冬山鄉	八甲路	全
26947	宜蘭縣	冬山鄉	八寶路	全
26950	宜蘭縣	冬山鄉	三中路	全
26950	宜蘭縣	冬山鄉	三正路	全
26950	宜蘭縣	冬山鄉	三全路	全
26950	宜蘭縣	冬山鄉	三奉路	連 384號以下
26949	宜蘭縣	冬山鄉	三奉路	連 386號以上
26950	宜蘭縣	冬山鄉	三奇東路	全
26950	宜蘭縣	冬山鄉	三奇路	全
26950	宜蘭縣	冬山鄉	三城路	全
26941	宜蘭縣	冬山鄉	三星路１段	全
26950	宜蘭縣	冬山鄉	三英路	全
26950	宜蘭縣	冬山鄉	三香路	全
26949	宜蘭縣	冬山鄉	三堵一路	全
26949	宜蘭縣	冬山鄉	三堵二路	全
26949	宜蘭縣	冬山鄉	三堵三路	全
26949	宜蘭縣	冬山鄉	三堵五路	全
26949	宜蘭縣	冬山鄉	三堵路	全
26944	宜蘭縣	冬山鄉	三清路	全
26950	宜蘭縣	冬山鄉	三順路	全
26950	宜蘭縣	冬山鄉	三福路	全
26950	宜蘭縣	冬山鄉	三德路	全
26950	宜蘭縣	冬山鄉	三興路	全
26944	宜蘭縣	冬山鄉	下湖路	全
26944	宜蘭縣	冬山鄉	丸山一路	全
26944	宜蘭縣	冬山鄉	丸山三路	全
26944	宜蘭縣	冬山鄉	丸山五路	全
26944	宜蘭縣	冬山鄉	丸山六路	全
26944	宜蘭縣	冬山鄉	丸山路	全
26948	宜蘭縣	冬山鄉	大安一路	全
26948	宜蘭縣	冬山鄉	大安二路	全
26948	宜蘭縣	冬山鄉	大安路	全
26944	宜蘭縣	冬山鄉	大埤一路	全
26944	宜蘭縣	冬山鄉	大埤二路	全
26944	宜蘭縣	冬山鄉	大埤三路	全
26944	宜蘭縣	冬山鄉	大埤五路	全
26944	宜蘭縣	冬山鄉	大埤路	全
26943	宜蘭縣	冬山鄉	大進一路	全
26943	宜蘭縣	冬山鄉	大進七路	全
26943	宜蘭縣	冬山鄉	大進九路	全
26943	宜蘭縣	冬山鄉	大進二路	全
26943	宜蘭縣	冬山鄉	大進八路	全
26943	宜蘭縣	冬山鄉	大進十路	全
26943	宜蘭縣	冬山鄉	大進三路	全
26943	宜蘭縣	冬山鄉	大進五路	全
26943	宜蘭縣	冬山鄉	大進六路	全
26943	宜蘭縣	冬山鄉	大進路	全
26950	宜蘭縣	冬山鄉	大興路	全
26943	宜蘭縣	冬山鄉	小埤一路	全
26943	宜蘭縣	冬山鄉	小埤三路	全
26943	宜蘭縣	冬山鄉	小埤五路	全
26943	宜蘭縣	冬山鄉	小埤路	全
26944	宜蘭縣	冬山鄉	中山一路	全
26944	宜蘭縣	冬山鄉	中山七路	全
26944	宜蘭縣	冬山鄉	中山二路	全
26944	宜蘭縣	冬山鄉	中山三路	全
26944	宜蘭縣	冬山鄉	中山五路	全
26944	宜蘭縣	冬山鄉	中山六路	全
26944	宜蘭縣	冬山鄉	中山路	全
26946	宜蘭縣	冬山鄉	中正路	全
26944	宜蘭縣	冬山鄉	中城一路	全
26944	宜蘭縣	冬山鄉	中城二路	全
26944	宜蘭縣	冬山鄉	中城路	全
26946	宜蘭縣	冬山鄉	中華路	全
26950	宜蘭縣	冬山鄉	中興路	全
26948	宜蘭縣	冬山鄉	內城路	全
26944	宜蘭縣	冬山鄉	內湖路	全
26947	宜蘭縣	冬山鄉	太和路	全
26946	宜蘭縣	冬山鄉	日新路	全
26941	宜蘭縣	冬山鄉	水井一路	全
26941	宜蘭縣	冬山鄉	水井二路	全
26941	宜蘭縣	冬山鄉	水井三路	全
26941	宜蘭縣	冬山鄉	水井路	全
26941	宜蘭縣	冬山鄉	水源路	全
26948	宜蘭縣	冬山鄉	冬山路	單  31號以下
26946	宜蘭縣	冬山鄉	冬山路	單  33號以上
26948	宜蘭縣	冬山鄉	冬山路	雙  96號以下
26946	宜蘭縣	冬山鄉	冬山路	雙  98號以上
26948	宜蘭縣	冬山鄉	冬山路１段	全
26946	宜蘭縣	冬山鄉	冬山路２段	全
26946	宜蘭縣	冬山鄉	冬山路３段	全
26942	宜蘭縣	冬山鄉	冬山路５段	全
26942	宜蘭縣	冬山鄉	台電巷	全
26945	宜蘭縣	冬山鄉	永光路	全
26946	宜蘭縣	冬山鄉	永安路	連  46號以下
26945	宜蘭縣	冬山鄉	永安路	連  47號以上
26947	宜蘭縣	冬山鄉	永和路	全
26947	宜蘭縣	冬山鄉	永美路	全
26945	宜蘭縣	冬山鄉	永清路	全
26947	宜蘭縣	冬山鄉	永興路１段	單 201號以下
26945	宜蘭縣	冬山鄉	永興路１段	單 203號以上
26947	宜蘭縣	冬山鄉	永興路１段	雙 202號以下
26945	宜蘭縣	冬山鄉	永興路１段	雙 204號以上
26942	宜蘭縣	冬山鄉	永興路２段	單  17號以下
26944	宜蘭縣	冬山鄉	永興路２段	　  19巷全
26942	宜蘭縣	冬山鄉	永興路２段	單  21號至  81號
26944	宜蘭縣	冬山鄉	永興路２段	　  83巷全
26942	宜蘭縣	冬山鄉	永興路２段	單  85號至  89號
26944	宜蘭縣	冬山鄉	永興路２段	　  91巷全
26942	宜蘭縣	冬山鄉	永興路２段	單  93號至 439號
26944	宜蘭縣	冬山鄉	永興路２段	單 547號以上
26942	宜蘭縣	冬山鄉	永興路２段	雙 414號以下
26944	宜蘭縣	冬山鄉	永興路２段	雙 538號以上
26947	宜蘭縣	冬山鄉	永鎮路	全
26945	宜蘭縣	冬山鄉	光明一路	全
26945	宜蘭縣	冬山鄉	光明二路	全
26945	宜蘭縣	冬山鄉	光明路	全
26941	宜蘭縣	冬山鄉	光華一路	全
26941	宜蘭縣	冬山鄉	光華二路	全
26941	宜蘭縣	冬山鄉	光華三路	全
26941	宜蘭縣	冬山鄉	光華五路	全
